datetime,price,hour,day,month,temperature,solar_radiation,cloud_cover,negative_price,low_price,high_price
2025-09-12 00:00:00,96.92048899955518,0,12,9,14.0,0.0,19.0,False,False,True
2025-09-12 01:00:00,89.46074045290234,1,12,9,11.8,0.0,35.4,False,False,True
2025-09-12 02:00:00,84.28135369638466,2,12,9,16.2,0.0,34.6,False,False,True
2025-09-12 03:00:00,83.42238333597501,3,12,9,17.6,0.0,49.6,False,False,True
2025-09-12 04:00:00,86.01974609245181,4,12,9,13.0,0.0,29.1,False,False,True
2025-09-12 05:00:00,138.1715179744661,5,12,9,15.6,0.0,72.7,False,False,True
2025-09-12 06:00:00,166.35903938481363,6,12,9,19.7,28.4,48.1,False,False,True
2025-09-12 07:00:00,165.86819917886527,7,12,9,20.1,212.6,45.6,False,False,True
2025-09-12 08:00:00,121.91243615242634,8,12,9,21.7,321.1,71.3,False,False,True
2025-09-12 09:00:00,94.51230423912098,9,12,9,20.8,460.7,47.2,False,False,True
2025-09-12 10:00:00,61.20163817918736,10,12,9,24.8,548.5,53.4,False,False,False
2025-09-12 11:00:00,50.92978428595532,11,12,9,24.8,597.6,36.2,False,False,False
2025-09-12 12:00:00,41.9821763650215,12,12,9,23.2,630.3,26.9,False,False,False
2025-09-12 13:00:00,49.99923306217821,13,12,9,24.8,589.6,38.3,False,False,False
2025-09-12 14:00:00,60.00010225837624,14,12,9,22.7,604.8,80.2,False,False,False
2025-09-12 15:00:00,83.70870678944489,15,12,9,19.0,493.6,56.9,False,False,True
2025-09-12 16:00:00,122.13229166134072,16,12,9,20.2,340.5,51.5,False,False,True
2025-09-12 17:00:00,159.17027553519478,17,12,9,16.3,220.7,32.8,False,False,True
2025-09-12 18:00:00,174.05909511562868,18,12,9,18.7,42.1,61.1,False,False,True
2025-09-12 19:00:00,228.7877780788719,19,12,9,15.6,0.0,27.1,False,False,True
2025-09-12 20:00:00,166.12895803827533,20,12,9,14.3,0.0,23.9,False,False,True
2025-09-12 21:00:00,120.78248109498269,21,12,9,12.5,0.0,39.0,False,False,True
2025-09-12 22:00:00,116.06836995035356,22,12,9,15.8,0.0,76.7,False,False,True
2025-09-12 23:00:00,97.15057034609347,23,12,9,12.9,0.0,75.9,False,False,True
2025-09-13 00:00:00,94.58899802130044,0,13,9,12.3,0.0,41.0,False,False,True
2025-09-13 01:00:00,79.19911239729424,1,13,9,13.0,0.0,37.7,False,False,True
2025-09-13 02:00:00,69.38230827832685,2,13,9,15.5,0.0,23.2,False,False,False
2025-09-13 03:00:00,71.05934564865044,3,13,9,16.2,0.0,48.9,False,False,True
2025-09-13 04:00:00,79.39851623096077,4,13,9,17.5,0.0,50.2,False,False,True
2025-09-13 05:00:00,83.1411728013171,5,13,9,18.9,0.0,59.6,False,False,True
2025-09-13 06:00:00,91.76155391828532,6,13,9,23.6,69.8,61.4,False,False,True
2025-09-13 07:00:00,79.68995260324262,7,13,9,19.7,195.3,44.8,False,False,True
2025-09-13 08:00:00,68.21144987038751,8,13,9,20.5,383.6,56.1,False,False,False
2025-09-13 09:00:00,55.68991169989212,9,13,9,20.7,476.3,37.3,False,False,False
2025-09-13 10:00:00,13.94804251903284,10,13,9,24.1,601.6,55.8,False,True,False
2025-09-13 11:00:00,2.372394328750454,11,13,9,25.3,644.7,40.2,False,True,False
2025-09-13 12:00:00,0.0,12,13,9,22.6,628.2,54.7,True,True,False
2025-09-13 13:00:00,0.0,13,13,9,20.7,598.1,53.4,True,True,False
2025-09-13 14:00:00,0.0,14,13,9,19.9,572.1,48.8,True,True,False
2025-09-13 15:00:00,0.0102258376239243,15,13,9,21.8,469.7,59.7,False,True,False
2025-09-13 16:00:00,69.83224513377952,16,13,9,20.8,411.0,24.2,False,False,False
2025-09-13 17:00:00,120.3223184019061,17,13,9,19.1,215.7,31.8,False,False,True
2025-09-13 18:00:00,128.37005261193457,18,13,9,15.4,21.2,43.7,False,False,True
2025-09-13 19:00:00,144.36837557456423,19,13,9,16.0,0.0,26.1,False,False,True
2025-09-13 20:00:00,128.25245547925945,20,13,9,14.7,0.0,41.7,False,False,True
2025-09-13 21:00:00,108.57794389082896,21,13,9,14.1,0.0,42.1,False,False,True
2025-09-13 22:00:00,100.76029102733878,22,13,9,14.9,0.0,67.4,False,False,True
2025-09-13 23:00:00,89.93112898360286,23,13,9,13.5,0.0,49.9,False,False,True
2025-09-14 00:00:00,83.20764074587261,0,14,9,14.3,0.0,63.6,False,False,True
2025-09-14 01:00:00,74.00949980315262,1,14,9,13.6,0.0,52.6,False,False,True
2025-09-14 02:00:00,75.5280366903054,2,14,9,14.9,0.0,40.1,False,False,True
2025-09-14 03:00:00,80.52847128840442,3,14,9,16.6,0.0,50.1,False,False,True
2025-09-14 04:00:00,82.34867038546295,4,14,9,13.6,0.0,59.1,False,False,True
2025-09-14 05:00:00,87.63031551821989,5,14,9,17.2,0.0,66.0,False,False,True
2025-09-14 06:00:00,91.78200559353316,6,14,9,18.2,14.5,46.1,False,False,True
2025-09-14 07:00:00,97.87149189858012,7,14,9,19.0,172.3,23.4,False,False,True
2025-09-14 08:00:00,16.36134019827899,8,14,9,20.8,373.1,22.3,False,True,False
2025-09-14 09:00:00,10.849613718983756,9,14,9,25.1,446.6,43.2,False,True,False
2025-09-14 10:00:00,10.098014653625317,10,14,9,20.9,586.2,13.0,False,True,False
2025-09-14 11:00:00,7.991492103096896,11,14,9,24.7,563.7,75.0,False,True,False
2025-09-14 12:00:00,0.0,12,14,9,19.3,622.7,57.1,True,True,False
2025-09-14 13:00:00,0.0,13,14,9,21.5,637.0,38.6,True,True,False
2025-09-14 14:00:00,-0.0102258376239243,14,14,9,21.7,488.7,31.5,True,True,False
2025-09-14 15:00:00,0.0,15,14,9,21.5,531.8,63.5,True,True,False
2025-09-14 16:00:00,20.001738392396067,16,14,9,20.5,343.6,31.4,False,False,False
2025-09-14 17:00:00,94.6196755341722,17,14,9,19.4,213.0,32.8,False,False,True
2025-09-14 18:00:00,126.16127168516692,18,14,9,15.8,45.4,36.6,False,False,True
2025-09-14 19:00:00,159.54863152727998,19,14,9,14.4,0.0,49.8,False,False,True
2025-09-14 20:00:00,126.54985351487603,20,14,9,16.0,0.0,57.4,False,False,True
2025-09-14 21:00:00,91.49056922125132,21,14,9,13.1,0.0,66.0,False,False,True
2025-09-14 22:00:00,78.16118987846592,22,14,9,10.4,0.0,63.8,False,False,True
2025-09-14 23:00:00,35.34049482828262,23,14,9,10.5,0.0,48.1,False,False,False
2025-09-15 00:00:00,68.03249771196883,0,15,9,10.9,0.0,63.8,False,False,False
2025-09-15 01:00:00,43.08145390959337,1,15,9,14.3,0.0,38.4,False,False,False
2025-09-15 02:00:00,51.95236804834776,2,15,9,14.4,0.0,21.1,False,False,False
2025-09-15 03:00:00,49.28853734731547,3,15,9,16.5,0.0,38.4,False,False,False
2025-09-15 04:00:00,52.20801398894587,4,15,9,15.5,0.0,36.4,False,False,False
2025-09-15 05:00:00,85.3295020528369,5,15,9,17.9,0.0,39.0,False,False,True
2025-09-15 06:00:00,142.22094967354016,6,15,9,20.2,44.9,34.1,False,False,True
2025-09-15 07:00:00,155.18219886186426,7,15,9,19.5,212.3,41.5,False,False,True
2025-09-15 08:00:00,114.40155841765387,8,15,9,22.1,382.1,57.8,False,False,True
2025-09-15 09:00:00,61.04825061482849,9,15,9,20.6,483.0,74.2,False,False,False
2025-09-15 10:00:00,11.948891263555629,10,15,9,21.7,602.5,22.6,False,True,False
2025-09-15 11:00:00,8.702187817959638,11,15,9,21.9,614.7,29.1,False,True,False
2025-09-15 12:00:00,7.761410756558597,12,15,9,20.1,674.4,36.6,False,True,False
2025-09-15 13:00:00,8.431203120925643,13,15,9,22.9,626.1,59.9,False,True,False
2025-09-15 14:00:00,10.098014653625317,14,15,9,20.2,495.5,45.4,False,True,False
2025-09-15 15:00:00,31.23993394108895,15,15,9,20.1,545.7,37.6,False,False,False
2025-09-15 16:00:00,88.25920453209125,16,15,9,19.9,335.0,59.2,False,False,True
2025-09-15 17:00:00,159.81961622431396,17,15,9,18.5,249.0,62.8,False,False,True
2025-09-15 18:00:00,219.7379117816988,18,15,9,17.7,23.9,48.2,False,False,True
2025-09-15 19:00:00,275.1619517033689,19,15,9,14.9,0.0,36.2,False,False,True
2025-09-15 20:00:00,187.96112136535385,20,15,9,13.2,0.0,52.5,False,False,True
2025-09-15 21:00:00,177.47963780083137,21,15,9,13.1,0.0,45.0,False,False,True
2025-09-15 22:00:00,150.17153842614132,22,15,9,9.4,0.0,44.8,False,False,True
2025-09-15 23:00:00,138.44761559031204,23,15,9,9.7,0.0,40.8,False,False,True
2025-09-16 00:00:00,108.4910242710256,0,16,9,9.9,0.0,62.7,False,False,True
2025-09-16 01:00:00,105.10115909869468,1,16,9,11.1,0.0,52.5,False,False,True
2025-09-16 02:00:00,88.40747917763814,2,16,9,14.7,0.0,64.3,False,False,True
2025-09-16 03:00:00,85.62093842511875,3,16,9,13.1,0.0,68.8,False,False,True
2025-09-16 04:00:00,87.04232985484424,4,16,9,15.4,0.0,55.7,False,False,True
2025-09-16 05:00:00,108.4910242710256,5,16,9,20.0,0.0,41.2,False,False,True
2025-09-16 06:00:00,149.33813265979148,6,16,9,18.0,49.9,64.4,False,False,True
2025-09-16 07:00:00,132.3018871783335,7,16,9,21.4,178.9,55.8,False,False,True
2025-09-16 08:00:00,82.80883307853955,8,16,9,19.1,366.8,87.8,False,False,True
2025-09-16 09:00:00,15.998322962629675,9,16,9,21.3,455.9,53.4,False,True,False
2025-09-16 10:00:00,8.431203120925643,10,16,9,20.3,593.4,59.3,False,True,False
2025-09-16 11:00:00,8.431203120925643,11,16,9,21.7,608.7,53.2,False,True,False
2025-09-16 12:00:00,5.118031730774147,12,16,9,23.9,640.1,47.3,False,True,False
2025-09-16 13:00:00,8.441428958549569,13,16,9,18.3,530.6,44.9,False,True,False
2025-09-16 14:00:00,44.998798464079194,14,16,9,21.8,543.5,53.2,False,False,False
2025-09-16 15:00:00,70.00097145457427,15,16,9,20.4,475.9,56.6,False,False,True
2025-09-16 16:00:00,116.0223536810459,16,16,9,17.5,354.7,66.1,False,False,True
2025-09-16 17:00:00,181.4779403117858,17,16,9,14.5,228.4,53.4,False,False,True
2025-09-16 18:00:00,221.36893288271472,18,16,9,16.3,7.0,41.9,False,False,True
2025-09-16 19:00:00,324.7879416922739,19,16,9,13.9,0.0,43.9,False,False,True
2025-09-16 20:00:00,167.88780210959033,20,16,9,14.3,0.0,29.0,False,False,True
2025-09-16 21:00:00,143.1208233844455,21,16,9,13.1,0.0,73.7,False,False,True
2025-09-16 22:00:00,129.20857129709637,22,16,9,15.8,0.0,40.7,False,False,True
2025-09-16 23:00:00,101.58858387487663,23,16,9,11.9,0.0,63.3,False,False,True
2025-09-17 00:00:00,88.86764187071473,0,17,9,10.3,0.0,53.3,False,False,True
2025-09-17 01:00:00,63.548467913878,1,17,9,13.2,0.0,53.7,False,False,False
2025-09-17 02:00:00,51.001365149322794,2,17,9,14.1,0.0,47.4,False,False,False
2025-09-17 03:00:00,47.25870857896648,3,17,9,17.4,0.0,37.3,False,False,False
2025-09-17 04:00:00,58.609388341522525,4,17,9,17.6,0.0,34.6,False,False,False
2025-09-17 05:00:00,97.60050720154614,5,17,9,17.9,0.0,75.1,False,False,True
2025-09-17 06:00:00,121.02790119795688,6,17,9,21.4,14.3,50.8,False,False,True
2025-09-17 07:00:00,126.86174156240574,7,17,9,17.3,230.3,66.0,False,False,True
2025-09-17 08:00:00,112.63760142752696,8,17,9,19.5,275.5,69.9,False,False,True
2025-09-17 09:00:00,93.699350148019,9,17,9,19.7,477.4,43.0,False,False,True
2025-09-17 10:00:00,68.70229007633588,10,17,9,21.3,532.4,55.5,False,False,False
2025-09-17 11:00:00,43.62853622247332,11,17,9,19.5,564.7,49.8,False,False,False
2025-09-17 12:00:00,15.0217554695449,12,17,9,23.3,618.7,31.8,False,True,False
2025-09-17 13:00:00,13.600364039819413,13,17,9,21.1,628.9,46.4,False,True,False
2025-09-17 14:00:00,15.098449251724332,14,17,9,17.8,573.6,58.0,False,True,False
2025-09-17 15:00:00,47.62172581461579,15,17,9,17.7,455.6,41.7,False,False,False
2025-09-17 16:00:00,85.69251928848622,16,17,9,19.1,370.1,44.3,False,False,True
2025-09-17 17:00:00,108.8182510749912,17,17,9,18.9,221.0,46.5,False,False,True
2025-09-17 18:00:00,183.53844659300657,18,17,9,19.9,10.3,80.8,False,False,True
2025-09-17 19:00:00,232.3003533026899,19,17,9,20.5,0.0,21.6,False,False,True
2025-09-17 20:00:00,159.89119708768146,20,17,9,14.5,0.0,56.7,False,False,True
2025-09-17 21:00:00,108.62907307894858,21,17,9,10.9,0.0,45.3,False,False,True
2025-09-17 22:00:00,101.96182694814988,22,17,9,8.1,0.0,39.5,False,False,True
2025-09-17 23:00:00,75.11900318534842,23,17,9,12.8,0.0,45.0,False,False,True
2025-09-18 00:00:00,58.02140267814688,0,18,9,10.6,0.0,59.5,False,False,False
2025-09-18 01:00:00,50.06058808792175,1,18,9,11.9,0.0,60.4,False,False,False
2025-09-18 02:00:00,39.22120020656192,2,18,9,12.3,0.0,52.3,False,False,False
2025-09-18 03:00:00,39.50241074121984,3,18,9,14.2,0.0,65.9,False,False,False
2025-09-18 04:00:00,50.2702177592122,4,18,9,17.9,0.0,68.5,False,False,False
2025-09-18 05:00:00,77.55786545865438,5,18,9,17.3,0.0,61.7,False,False,True
2025-09-18 06:00:00,114.67765603349984,6,18,9,18.0,0.0,41.3,False,False,True
2025-09-18 07:00:00,117.2392283582929,7,18,9,17.5,171.2,56.9,False,False,True
2025-09-18 08:00:00,14.11165592101563,8,18,9,17.2,364.8,57.0,False,True,False
2025-09-18 09:00:00,0.0204516752478487,9,18,9,20.4,454.5,37.2,False,True,False
2025-09-18 10:00:00,0.0102258376239243,10,18,9,21.7,507.4,25.9,False,True,False
2025-09-18 11:00:00,0.0102258376239243,11,18,9,25.6,538.0,19.1,False,True,False
2025-09-18 12:00:00,0.0,12,18,9,22.1,630.1,50.5,True,True,False
2025-09-18 13:00:00,0.0,13,18,9,23.3,572.2,54.0,True,True,False
2025-09-18 14:00:00,0.0,14,18,9,19.6,548.7,31.8,True,True,False
2025-09-18 15:00:00,0.0204516752478487,15,18,9,17.2,493.0,65.2,False,True,False
2025-09-18 16:00:00,56.758511731592215,16,18,9,16.4,300.4,51.8,False,False,False
2025-09-18 17:00:00,131.64232065159038,17,18,9,15.6,188.9,69.7,False,False,True
2025-09-18 18:00:00,156.19966970544476,18,18,9,20.0,2.6,55.0,False,False,True
2025-09-18 19:00:00,244.6685039088264,19,18,9,12.9,0.0,33.5,False,False,True
2025-09-18 20:00:00,154.78850411334318,20,18,9,15.2,0.0,56.4,False,False,True
2025-09-18 21:00:00,109.99933532055444,21,18,9,10.9,0.0,59.5,False,False,True
2025-09-18 22:00:00,104.23196290066112,22,18,9,14.1,0.0,41.3,False,False,True
2025-09-18 23:00:00,88.1978495063477,23,18,9,12.8,0.0,27.9,False,False,True
2025-09-19 00:00:00,74.09130650414401,0,19,9,11.7,0.0,51.3,False,False,True
2025-09-19 01:00:00,71.95921935955579,1,19,9,12.4,0.0,34.8,False,False,True
2025-09-19 02:00:00,71.15137818726576,2,19,9,12.0,0.0,66.6,False,False,True
2025-09-19 03:00:00,70.85994181498393,3,19,9,15.2,0.0,43.7,False,False,True
2025-09-19 04:00:00,70.85994181498393,4,19,9,14.6,0.0,75.7,False,False,True
2025-09-19 05:00:00,91.1582294984738,5,19,9,14.4,0.0,18.0,False,False,True
2025-09-19 06:00:00,117.93969823553172,6,19,9,15.6,14.0,51.8,False,False,True
2025-09-19 07:00:00,138.15106629921823,7,19,9,19.7,222.8,71.3,False,False,True
2025-09-19 08:00:00,74.80200221900677,8,19,9,23.5,295.6,36.5,False,False,True
2025-09-19 09:00:00,10.220724705112406,9,19,9,21.5,469.0,47.4,False,True,False
2025-09-19 10:00:00,8.431203120925643,10,19,9,21.4,566.1,43.8,False,True,False
2025-09-19 11:00:00,5.92075998425221,11,19,9,22.4,579.5,39.6,False,True,False
2025-09-19 12:00:00,0.991906249520664,12,19,9,24.3,597.6,53.5,False,True,False
2025-09-19 13:00:00,0.0,13,19,9,21.6,597.6,30.4,True,True,False
2025-09-19 14:00:00,0.0,14,19,9,19.5,545.5,48.2,True,True,False
2025-09-19 15:00:00,11.969342938803477,15,19,9,21.5,469.4,57.6,False,True,False
2025-09-19 16:00:00,79.10196693986697,16,19,9,19.0,352.3,46.6,False,False,True
2025-09-19 17:00:00,115.7922723345076,17,19,9,19.9,156.2,34.8,False,False,True
2025-09-19 18:00:00,253.19173956836735,18,19,9,15.9,32.3,65.3,False,False,True
2025-09-19 19:00:00,406.44125511931,19,19,9,11.9,0.0,60.8,False,False,True
2025-09-19 20:00:00,162.8720287550554,20,19,9,10.5,0.0,34.2,False,False,True
2025-09-19 21:00:00,108.79779939974333,21,19,9,15.8,0.0,30.4,False,False,True
2025-09-19 22:00:00,101.77776187091924,22,19,9,15.4,0.0,35.5,False,False,True
2025-09-19 23:00:00,80.60005215177188,23,19,9,11.5,0.0,58.0,False,False,True
2025-09-20 00:00:00,93.57152717771994,0,20,9,11.0,0.0,54.3,False,False,True
2025-09-20 01:00:00,83.36102831023146,1,20,9,15.2,0.0,62.0,False,False,True
2025-09-20 02:00:00,79.53145212007179,2,20,9,10.9,0.0,45.3,False,False,True
2025-09-20 03:00:00,79.4087420685847,3,20,9,12.3,0.0,36.3,False,False,True
2025-09-20 04:00:00,79.35761288046508,4,20,9,16.6,0.0,64.0,False,False,True
2025-09-20 05:00:00,85.26814702709336,5,20,9,15.8,0.0,41.9,False,False,True
2025-09-20 06:00:00,93.68912431039509,6,20,9,17.9,0.0,53.0,False,False,True
2025-09-20 07:00:00,92.2779587182935,7,20,9,18.8,216.0,26.9,False,False,True
2025-09-20 08:00:00,24.439751921179244,8,20,9,20.8,336.8,41.6,False,False,False
2025-09-20 09:00:00,15.088223414100408,9,20,9,23.8,403.2,65.3,False,True,False
2025-09-20 10:00:00,0.0102258376239243,10,20,9,21.6,528.1,39.4,False,True,False
2025-09-20 11:00:00,-1.2884555406144709,11,20,9,22.9,587.4,62.4,True,True,False
2025-09-20 12:00:00,-8.349396419934248,12,20,9,17.3,563.9,15.2,True,True,False
2025-09-20 13:00:00,-9.740110336787962,13,20,9,20.9,570.8,41.8,True,True,False
2025-09-20 14:00:00,-4.320416396108046,14,20,9,18.5,489.2,47.6,True,True,False
2025-09-20 15:00:00,0.1585004831708277,15,20,9,16.7,466.3,76.3,False,True,False
2025-09-20 16:00:00,31.112110970789896,16,20,9,16.2,336.2,32.6,False,False,False
2025-09-20 17:00:00,103.9609782036271,17,20,9,15.9,131.6,60.2,False,False,True
2025-09-20 18:00:00,157.06886590347833,18,20,9,17.2,0.0,66.0,False,False,True
2025-09-20 19:00:00,163.96108046200334,19,20,9,11.5,0.0,39.3,False,False,True
2025-09-20 20:00:00,121.0381270355808,20,20,9,13.1,0.0,44.6,False,False,True
2025-09-20 21:00:00,94.2004161915913,21,20,9,11.3,0.0,52.3,False,False,True
2025-09-20 22:00:00,77.9208826943037,22,20,9,11.1,0.0,27.9,False,False,True
2025-09-20 23:00:00,50.29066943446005,23,20,9,13.6,0.0,43.3,False,False,False
2025-09-21 00:00:00,45.91912385023238,0,21,9,12.7,0.0,69.7,False,False,False
2025-09-21 01:00:00,24.741414131085012,1,21,9,14.8,0.0,58.4,False,False,False
2025-09-21 02:00:00,10.149143841744936,2,21,9,12.6,0.0,48.2,False,True,False
2025-09-21 03:00:00,10.149143841744936,3,21,9,12.5,0.0,52.2,False,True,False
2025-09-21 04:00:00,8.528348578352924,4,21,9,14.7,0.0,59.2,False,True,False
2025-09-21 05:00:00,25.002172990495083,5,21,9,16.9,0.0,62.1,False,False,False
2025-09-21 06:00:00,4.412448934723366,6,21,9,18.1,0.0,42.2,False,True,False
2025-09-21 07:00:00,5.2305159446373155,7,21,9,16.7,186.9,73.5,False,True,False
2025-09-21 08:00:00,3.2978326337156094,8,21,9,20.1,325.3,70.3,False,True,False
2025-09-21 09:00:00,0.0409033504956974,9,21,9,21.2,459.7,60.7,False,True,False
2025-09-21 10:00:00,-0.3681301544612773,10,21,9,26.3,516.1,37.9,True,True,False
2025-09-21 11:00:00,-9.91906249520664,11,21,9,25.2,554.1,35.2,True,True,False
2025-09-21 12:00:00,-14.658738233895583,12,21,9,19.5,571.7,45.6,True,True,False
2025-09-21 13:00:00,-14.7916741230066,13,21,9,20.2,562.0,51.4,True,True,False
2025-09-21 14:00:00,-3.170009663416555,14,21,9,17.0,528.4,24.0,True,True,False
2025-09-21 15:00:00,-0.1175971326751302,15,21,9,17.7,448.6,57.9,True,True,False
2025-09-21 16:00:00,9.469125639753967,16,21,9,18.3,321.3,69.8,False,True,False
2025-09-21 17:00:00,92.47224963314808,17,21,9,18.8,163.7,59.2,False,False,True
2025-09-21 18:00:00,106.12885577989908,18,21,9,13.7,0.0,40.4,False,False,True
2025-09-21 19:00:00,119.5502676612998,19,21,9,12.6,0.0,38.6,False,False,True
2025-09-21 20:00:00,115.63888477014874,20,21,9,8.6,0.0,55.0,False,False,True
2025-09-21 21:00:00,100.23877330851865,21,21,9,11.8,0.0,48.2,False,False,True
2025-09-21 22:00:00,99.17017327681856,22,21,9,9.5,0.0,57.2,False,False,True
2025-09-21 23:00:00,86.4390054350327,23,21,9,10.4,0.0,59.5,False,False,True
2025-09-22 00:00:00,79.47009709432824,0,22,9,9.6,0.0,67.2,False,False,True
2025-09-22 01:00:00,75.89105392595471,1,22,9,11.7,0.0,33.9,False,False,True
2025-09-22 02:00:00,72.87954474570898,2,22,9,9.2,0.0,54.2,False,False,True
2025-09-22 03:00:00,71.77004136351319,3,22,9,10.8,0.0,45.4,False,False,True
2025-09-22 04:00:00,71.94899352193187,4,22,9,19.2,0.0,49.4,False,False,True
2025-09-22 05:00:00,86.1680207379987,5,22,9,13.6,0.0,63.8,False,False,True
2025-09-22 06:00:00,116.02746659985786,6,22,9,15.3,0.0,65.5,False,False,True
2025-09-22 07:00:00,127.37814636241391,7,22,9,22.4,161.2,71.8,False,False,True
2025-09-22 08:00:00,25.85091751328081,8,22,9,25.6,398.0,57.2,False,False,False
2025-09-22 09:00:00,8.441428958549569,9,22,9,18.2,417.2,49.2,False,True,False
2025-09-22 10:00:00,5.097580055526299,10,22,9,20.3,507.5,47.1,False,True,False
2025-09-22 11:00:00,2.592249837664828,11,22,9,21.9,673.4,24.8,False,True,False
2025-09-22 12:00:00,0.1994038336665252,12,22,9,24.5,604.0,71.0,False,True,False
2025-09-22 13:00:00,5.107805893150223,13,22,9,18.6,533.2,46.0,False,True,False
2025-09-22 14:00:00,8.431203120925643,14,22,9,19.3,549.5,58.4,False,True,False
2025-09-22 15:00:00,30.662174115337223,15,22,9,20.3,413.0,61.0,False,False,False
2025-09-22 16:00:00,89.5885634232014,16,22,9,18.4,350.1,32.2,False,False,True
2025-09-22 17:00:00,126.01810995843198,17,22,9,15.5,165.4,37.0,False,False,True
2025-09-22 18:00:00,143.25887219236847,18,22,9,14.6,0.0,74.1,False,False,True
2025-09-22 19:00:00,247.33233460985875,19,22,9,11.0,0.0,55.2,False,False,True
2025-09-22 20:00:00,145.92781581221274,20,22,9,12.2,0.0,42.2,False,False,True
2025-09-22 21:00:00,114.06921869487634,21,22,9,11.3,0.0,49.0,False,False,True
2025-09-22 22:00:00,108.43989508290598,22,22,9,11.8,0.0,67.2,False,False,True
2025-09-22 23:00:00,93.40791377573716,23,22,9,10.1,0.0,64.9,False,False,True
2025-09-23 00:00:00,82.0316694191213,0,23,9,12.1,0.0,29.2,False,False,True
2025-09-23 01:00:00,81.22894116564323,1,23,9,13.7,0.0,75.7,False,False,True
2025-09-23 02:00:00,80.27793826661826,2,23,9,12.8,0.0,65.7,False,False,True
2025-09-23 03:00:00,80.12966362107136,3,23,9,14.2,0.0,48.9,False,False,True
2025-09-23 04:00:00,83.59110965676976,4,23,9,14.8,0.0,33.3,False,False,True
2025-09-23 05:00:00,100.24899914614257,5,23,9,16.0,0.0,67.0,False,False,True
2025-09-23 06:00:00,124.05986205345044,6,23,9,15.9,0.0,58.4,False,False,True
2025-09-23 07:00:00,167.8213341650348,7,23,9,19.1,153.9,29.3,False,False,True
2025-09-23 08:00:00,95.44796838171008,8,23,9,19.3,366.9,47.7,False,False,True
2025-09-23 09:00:00,39.998363865980174,9,23,9,24.5,453.4,98.1,False,False,False
2025-09-23 10:00:00,10.220724705112406,10,23,9,24.0,549.8,51.5,False,True,False
2025-09-23 11:00:00,10.000869196198034,11,23,9,21.8,584.2,40.1,False,True,False
2025-09-23 12:00:00,10.098014653625317,12,23,9,19.3,574.6,36.1,False,True,False
2025-09-23 13:00:00,11.948891263555629,13,23,9,18.1,589.5,77.8,False,True,False
2025-09-23 14:00:00,41.99751512145739,14,23,9,21.9,556.9,63.9,False,False,False
2025-09-23 15:00:00,92.482475470772,15,23,9,19.0,440.5,72.3,False,False,True
2025-09-23 16:00:00,112.80121482950972,16,23,9,18.3,372.6,54.9,False,False,True
2025-09-23 17:00:00,162.0590746639534,17,23,9,12.5,192.6,70.0,False,False,True
2025-09-23 18:00:00,188.28834816931945,18,23,9,16.6,0.0,38.5,False,False,True
2025-09-23 19:00:00,363.6001083938788,19,23,9,14.4,0.0,53.6,False,False,True
2025-09-23 20:00:00,202.09834188042927,20,23,9,10.2,0.0,55.5,False,False,True
2025-09-23 21:00:00,131.36111011693245,21,23,9,10.7,0.0,71.9,False,False,True
2025-09-23 22:00:00,121.02790119795688,22,23,9,11.7,0.0,56.0,False,False,True
2025-09-23 23:00:00,98.8787369045367,23,23,9,11.1,0.0,41.8,False,False,True
2025-09-24 00:00:00,86.55148964889587,0,24,9,10.4,0.0,52.5,False,False,True
2025-09-24 01:00:00,77.33800994974,1,24,9,11.3,0.0,26.4,False,False,True
2025-09-24 02:00:00,76.69889509824473,2,24,9,11.8,0.0,16.7,False,False,True
2025-09-24 03:00:00,71.26897531994089,3,24,9,13.6,0.0,64.0,False,False,True
2025-09-24 04:00:00,89.73172514993635,4,24,9,17.4,0.0,45.9,False,False,True
2025-09-24 05:00:00,133.86132741598198,5,24,9,10.7,0.0,47.6,False,False,True
2025-09-24 06:00:00,149.9874733489107,6,24,9,16.6,0.0,64.0,False,False,True
2025-09-24 07:00:00,134.9094757724342,7,24,9,18.6,168.8,72.5,False,False,True
2025-09-24 08:00:00,100.98014653625316,8,24,9,19.9,321.9,59.6,False,False,True
2025-09-24 09:00:00,70.24127863873649,9,24,9,19.4,436.7,80.5,False,False,True
2025-09-24 10:00:00,15.988097125005751,10,24,9,17.1,479.5,59.1,False,True,False
2025-09-24 11:00:00,15.057545901228634,11,24,9,21.5,564.9,56.1,False,True,False
2025-09-24 12:00:00,12.782297029905465,12,24,9,24.1,591.2,55.2,False,True,False
2025-09-24 13:00:00,15.088223414100408,13,24,9,17.1,555.2,32.3,False,True,False
2025-09-24 14:00:00,44.778942955164815,14,24,9,21.1,527.1,65.9,False,False,False
2025-09-24 15:00:00,95.38150043715456,15,24,9,17.6,433.2,14.9,False,False,True
2025-09-24 16:00:00,107.54002137200064,16,24,9,17.0,337.6,42.8,False,False,True
2025-09-24 17:00:00,168.82857917099133,17,24,9,13.7,182.3,51.9,False,False,True
2025-09-24 18:00:00,206.9300501577336,18,24,9,13.8,0.0,39.7,False,False,True
2025-09-24 19:00:00,265.99960119233265,19,24,9,15.9,0.0,44.8,False,False,True
2025-09-24 20:00:00,156.58825153515386,20,24,9,13.4,0.0,79.1,False,False,True
2025-09-24 21:00:00,112.99039282555232,21,24,9,14.9,0.0,68.1,False,False,True
